section_id,variant_id,variant_path
la_p15_s2,la_p15_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s2\la_p15_s2_aug3.jpg
la_p15_s2,la_p15_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p15_s2\la_p15_s2_aug4.jpg
la_p16_s1,la_p16_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s1\la_p16_s1_aug1.jpg
la_p16_s1,la_p16_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s1\la_p16_s1_aug2.jpg
la_p16_s1,la_p16_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s1\la_p16_s1_aug3.jpg
la_p16_s1,la_p16_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s1\la_p16_s1_aug4.jpg
la_p16_s2,la_p16_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s2\la_p16_s2_aug1.jpg
la_p16_s2,la_p16_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s2\la_p16_s2_aug2.jpg
la_p16_s2,la_p16_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s2\la_p16_s2_aug3.jpg
la_p16_s2,la_p16_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s2\la_p16_s2_aug4.jpg
la_p16_s3,la_p16_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s3\la_p16_s3_aug1.jpg
la_p16_s3,la_p16_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s3\la_p16_s3_aug2.jpg
la_p16_s3,la_p16_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s3\la_p16_s3_aug3.jpg
la_p16_s3,la_p16_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s3\la_p16_s3_aug4.jpg
la_p16_s4,la_p16_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s4\la_p16_s4_aug1.jpg
la_p16_s4,la_p16_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s4\la_p16_s4_aug2.jpg
la_p16_s4,la_p16_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s4\la_p16_s4_aug3.jpg
la_p16_s4,la_p16_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s4\la_p16_s4_aug4.jpg
la_p16_s5,la_p16_s5_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s5\la_p16_s5_aug1.jpg
la_p16_s5,la_p16_s5_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s5\la_p16_s5_aug2.jpg
la_p16_s5,la_p16_s5_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s5\la_p16_s5_aug3.jpg
la_p16_s5,la_p16_s5_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p16_s5\la_p16_s5_aug4.jpg
la_p17_s1,la_p17_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s1\la_p17_s1_aug1.jpg
la_p17_s1,la_p17_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s1\la_p17_s1_aug2.jpg
la_p17_s1,la_p17_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s1\la_p17_s1_aug3.jpg
la_p17_s1,la_p17_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s1\la_p17_s1_aug4.jpg
la_p17_s2,la_p17_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s2\la_p17_s2_aug1.jpg
la_p17_s2,la_p17_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s2\la_p17_s2_aug2.jpg
la_p17_s2,la_p17_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s2\la_p17_s2_aug3.jpg
la_p17_s2,la_p17_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s2\la_p17_s2_aug4.jpg
la_p17_s3,la_p17_s3_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s3\la_p17_s3_aug1.jpg
la_p17_s3,la_p17_s3_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s3\la_p17_s3_aug2.jpg
la_p17_s3,la_p17_s3_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s3\la_p17_s3_aug3.jpg
la_p17_s3,la_p17_s3_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s3\la_p17_s3_aug4.jpg
la_p17_s4,la_p17_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s4\la_p17_s4_aug1.jpg
la_p17_s4,la_p17_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s4\la_p17_s4_aug2.jpg
la_p17_s4,la_p17_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s4\la_p17_s4_aug3.jpg
la_p17_s4,la_p17_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s4\la_p17_s4_aug4.jpg
la_p17_s6,la_p17_s6_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s6\la_p17_s6_aug1.jpg
la_p17_s6,la_p17_s6_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s6\la_p17_s6_aug2.jpg
la_p17_s6,la_p17_s6_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s6\la_p17_s6_aug3.jpg
la_p17_s6,la_p17_s6_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p17_s6\la_p17_s6_aug4.jpg
la_p18_s2,la_p18_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s2\la_p18_s2_aug1.jpg
la_p18_s2,la_p18_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s2\la_p18_s2_aug2.jpg
la_p18_s2,la_p18_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s2\la_p18_s2_aug3.jpg
la_p18_s2,la_p18_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s2\la_p18_s2_aug4.jpg
la_p18_s4,la_p18_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s4\la_p18_s4_aug1.jpg
la_p18_s4,la_p18_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s4\la_p18_s4_aug2.jpg
la_p18_s4,la_p18_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s4\la_p18_s4_aug3.jpg
la_p18_s4,la_p18_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s4\la_p18_s4_aug4.jpg
la_p18_s5,la_p18_s5_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s5\la_p18_s5_aug1.jpg
la_p18_s5,la_p18_s5_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s5\la_p18_s5_aug2.jpg
la_p18_s5,la_p18_s5_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s5\la_p18_s5_aug3.jpg
la_p18_s5,la_p18_s5_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s5\la_p18_s5_aug4.jpg
la_p18_s7,la_p18_s7_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s7\la_p18_s7_aug1.jpg
la_p18_s7,la_p18_s7_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s7\la_p18_s7_aug2.jpg
la_p18_s7,la_p18_s7_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s7\la_p18_s7_aug3.jpg
la_p18_s7,la_p18_s7_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p18_s7\la_p18_s7_aug4.jpg
la_p19_s1,la_p19_s1_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s1\la_p19_s1_aug1.jpg
la_p19_s1,la_p19_s1_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s1\la_p19_s1_aug2.jpg
la_p19_s1,la_p19_s1_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s1\la_p19_s1_aug3.jpg
la_p19_s1,la_p19_s1_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s1\la_p19_s1_aug4.jpg
la_p19_s2,la_p19_s2_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s2\la_p19_s2_aug1.jpg
la_p19_s2,la_p19_s2_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s2\la_p19_s2_aug2.jpg
la_p19_s2,la_p19_s2_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s2\la_p19_s2_aug3.jpg
la_p19_s2,la_p19_s2_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s2\la_p19_s2_aug4.jpg
la_p19_s4,la_p19_s4_aug1,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s4\la_p19_s4_aug1.jpg
la_p19_s4,la_p19_s4_aug2,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s4\la_p19_s4_aug2.jpg
la_p19_s4,la_p19_s4_aug3,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s4\la_p19_s4_aug3.jpg
la_p19_s4,la_p19_s4_aug4,c:\Users\admin\OneDrive\Documents\CS projects\MathLens\src\..\data\augmented\la_p19_s4\la_p19_s4_aug4.jpg
